archived_url,article_url,id,language,media_name,media_url,publish_date,title,url
https://web.archive.org/web/20240117030222/https://www.enca.com/news/al-jazeera-bureau-chief-leaves-gaza,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYWwtamF6ZWVyYS1idXJlYXUtY2hpZWYtbGVhdmVzLWdhemE~,20240117030222,en,enca.com,http://enca.com,2024-01-16 00:00:00,Al Jazeera bureau chief leaves Gaza,https://www.enca.com/news/al-jazeera-bureau-chief-leaves-gaza
https://web.archive.org/web/20231020015520/https://www.enca.com/news/anc-nec-says-life-better-now-1994-or-2019,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYW5jLW5lYy1zYXlzLWxpZmUtYmV0dGVyLW5vdy0xOTk0LW9yLTIwMTk~,20231020015520,en,enca.com,http://enca.com,2023-10-19 00:00:00,ANC NEC says life is better now than in 1994 or 2019,https://www.enca.com/news/anc-nec-says-life-better-now-1994-or-2019
https://web.archive.org/web/20240101020702/https://www.enca.com/news/arrests-germany-over-cologne-cathedral-attack-plot,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYXJyZXN0cy1nZXJtYW55LW92ZXItY29sb2duZS1jYXRoZWRyYWwtYXR0YWNrLXBsb3Q~,20240101020702,en,enca.com,http://enca.com,2023-12-31 00:00:00,Arrests in Germany over 'Cologne cathedral attack plot',https://www.enca.com/news/arrests-germany-over-cologne-cathedral-attack-plot
https://web.archive.org/web/20231114024557/https://www.enca.com/news/battles-around-gazas-largest-hospital-leave-many-trapped,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYmF0dGxlcy1hcm91bmQtZ2F6YXMtbGFyZ2VzdC1ob3NwaXRhbC1sZWF2ZS1tYW55LXRyYXBwZWQ~,20231114024557,en,enca.com,http://enca.com,2023-11-13 00:00:00,Battles around Gaza's largest hospital leave many trapped,https://www.enca.com/news/battles-around-gazas-largest-hospital-leave-many-trapped
https://web.archive.org/web/20240309205108/https://www.enca.com/news/biden-calls-hamas-accept-ceasefire-ramadan,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYmlkZW4tY2FsbHMtaGFtYXMtYWNjZXB0LWNlYXNlZmlyZS1yYW1hZGFu,20240309205108,en,enca.com,http://enca.com,2024-03-06 00:00:00,Biden calls on Hamas to accept ceasefire by Ramadan,https://www.enca.com/news/biden-calls-hamas-accept-ceasefire-ramadan
https://web.archive.org/web/20240131024400/https://www.enca.com/news/biden-says-has-decided-jordan-strike-response-doesnt-want-wider-war-0,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYmlkZW4tc2F5cy1oYXMtZGVjaWRlZC1qb3JkYW4tc3RyaWtlLXJlc3BvbnNlLWRvZXNudC13YW50LXdpZGVyLXdhci0w,20240131024400,en,enca.com,http://enca.com,2024-01-30 00:00:00,"Biden says has decided Jordan strike response, doesn't want wider war",https://www.enca.com/news/biden-says-has-decided-jordan-strike-response-doesnt-want-wider-war-0
https://web.archive.org/web/20231017034617/https://www.enca.com/news/biden-says-israeli-occupation-gaza-would-be-big-mistake,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYmlkZW4tc2F5cy1pc3JhZWxpLW9jY3VwYXRpb24tZ2F6YS13b3VsZC1iZS1iaWctbWlzdGFrZQ~~,20231017034617,en,enca.com,http://enca.com,2023-10-16 00:00:00,Biden says Israeli occupation of Gaza would be 'big mistake',https://www.enca.com/news/biden-says-israeli-occupation-gaza-would-be-big-mistake
https://web.archive.org/web/20231018020313/https://www.enca.com/news/biden-visit-israel-gaza-ground-offensive-looms,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYmlkZW4tdmlzaXQtaXNyYWVsLWdhemEtZ3JvdW5kLW9mZmVuc2l2ZS1sb29tcw~~,20231018020313,en,enca.com,http://enca.com,2023-10-17 00:00:00,Biden to visit Israel as Gaza ground offensive looms,https://www.enca.com/news/biden-visit-israel-gaza-ground-offensive-looms
https://web.archive.org/web/20240130013640/https://www.enca.com/news/biden-vows-us-shall-respond-after-troops-killed-jordan,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYmlkZW4tdm93cy11cy1zaGFsbC1yZXNwb25kLWFmdGVyLXRyb29wcy1raWxsZWQtam9yZGFu,20240130013640,en,enca.com,http://enca.com,2024-01-29 00:00:00,Biden vows US 'shall respond' after troops killed in Jordan,https://www.enca.com/news/biden-vows-us-shall-respond-after-troops-killed-jordan
https://web.archive.org/web/20240218032119/https://www.enca.com/news/bleak-picture-au-leaders-urged-tackle-litany-crises,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYmxlYWstcGljdHVyZS1hdS1sZWFkZXJzLXVyZ2VkLXRhY2tsZS1saXRhbnktY3Jpc2Vz,20240218032119,en,enca.com,http://enca.com,2024-02-17 00:00:00,'Bleak picture': AU leaders urged to tackle litany of crises,https://www.enca.com/news/bleak-picture-au-leaders-urged-tackle-litany-crises
